Store,Dept,Date,Weekly_Pred
1.0,7.0,2011-06-17,28396.49230767099
1.0,7.0,2011-06-24,30324.422307670226
1.0,8.0,2011-05-06,34247.3038461287
1.0,8.0,2011-05-13,31985.213846129776
1.0,8.0,2011-05-20,33296.253846128886
1.0,8.0,2011-05-27,33899.62384612853
1.0,8.0,2011-06-03,34034.993846128644
1.0,8.0,2011-06-10,32890.053846129165
1.0,8.0,2011-06-17,32241.003846128417
1.0,8.0,2011-06-24,32584.763846129124
1.0,9.0,2011-05-06,30608.997692289595
1.0,9.0,2011-05-13,28405.747692290526
1.0,9.0,2011-05-20,30818.847692289222
1.0,9.0,2011-05-27,32832.5376922887
1.0,9.0,2011-06-03,39338.04769228941
1.0,9.0,2011-06-10,29809.957692289558
1.0,9.0,2011-06-17,27955.087692288515
1.0,9.0,2011-06-24,27535.04769228941
1.0,10.0,2011-05-06,35706.54538457518
1.0,10.0,2011-05-13,29372.175384576934
1.0,10.0,2011-05-20,29001.4553845744
1.0,10.0,2011-05-27,33698.64538457388
1.0,10.0,2011-06-03,37031.58538457429
1.0,10.0,2011-06-10,30953.035384574476
1.0,10.0,2011-06-17,34981.51538457399
1.0,10.0,2011-06-24,34471.45538457533
1.0,11.0,2011-05-06,31569.63076918629
1.0,11.0,2011-05-13,25942.490769186625
1.0,11.0,2011-05-20,29907.730769185917
1.0,11.0,2011-05-27,31035.170769185395
1.0,11.0,2011-06-03,38905.01076918618
1.0,11.0,2011-06-10,29448.04076918644
1.0,11.0,2011-06-17,37448.330769185544
1.0,11.0,2011-06-24,42101.91076918562
1.0,12.0,2011-05-06,13736.574615382626
1.0,12.0,2011-05-13,10515.724615382067
1.0,12.0,2011-05-20,13210.804615382607
1.0,12.0,2011-05-27,12851.524615382812
1.0,12.0,2011-06-03,14334.104615382654
1.0,12.0,2011-06-10,11864.584615382635
1.0,12.0,2011-06-17,12604.594615382877
1.0,12.0,2011-06-24,11537.474615382533
1.0,13.0,2011-05-06,39899.68307692144
1.0,13.0,2011-05-13,36286.213076922286
1.0,13.0,2011-05-20,38356.11307692138
1.0,13.0,2011-05-27,38133.80307692109
1.0,13.0,2011-06-03,41175.0930769213
1.0,13.0,2011-06-10,39443.38307692151
1.0,13.0,2011-06-17,38951.57307692105
1.0,13.0,2011-06-24,38483.523076921585
1.0,14.0,2011-05-06,13946.52538459819
1.0,14.0,2011-05-13,14163.90538459866
1.0,14.0,2011-05-20,10965.83538459813
1.0,14.0,2011-05-27,11703.795384597975
1.0,14.0,2011-06-03,13977.035384598083
1.0,14.0,2011-06-10,13002.425384598213
1.0,14.0,2011-06-17,12179.18538459799
1.0,14.0,2011-06-24,12465.675384598213
1.0,16.0,2011-05-06,54105.19999999369
1.0,16.0,2011-05-13,45320.019999989796
1.0,16.0,2011-05-20,39810.63999999363
1.0,16.0,2011-05-27,47033.02999999516
1.0,16.0,2011-06-03,48657.62999999386
1.0,16.0,2011-06-10,32979.71999999324
1.0,16.0,2011-06-17,35775.42999999553
1.0,16.0,2011-06-24,35293.07999999311
1.0,17.0,2011-05-06,9343.006153845272
1.0,17.0,2011-05-13,9639.866153845607
1.0,17.0,2011-05-20,8627.13615384516
1.0,17.0,2011-05-27,8017.056153845086
1.0,17.0,2011-06-03,8585.096153845123
1.0,17.0,2011-06-10,8219.826153845337
1.0,17.0,2011-06-17,8305.62615384515
1.0,17.0,2011-06-24,8780.166153845421
1.0,18.0,2011-05-06,5180.759999980937
1.0,18.0,2011-05-13,-1123.6041666862825
1.0,18.0,2011-05-20,5180.759999980937
1.0,18.0,2011-05-27,5180.759999980937
1.0,18.0,2011-06-10,-1123.95416668591
1.0,18.0,2011-06-17,5180.759999980937
1.0,19.0,2011-05-06,1336.5100000003906
1.0,19.0,2011-05-13,993.9300000004325
1.0,19.0,2011-05-20,1167.82000000033
1.0,19.0,2011-05-27,903.0100000003906
1.0,19.0,2011-06-03,826.5800000003394
1.0,19.0,2011-06-10,1097.130000000386
1.0,19.0,2011-06-17,1172.5600000003208
1.0,19.0,2011-06-24,1121.7800000004092
1.0,20.0,2011-05-06,3767.6276923050223
1.0,20.0,2011-05-13,4048.9376923048453
1.0,20.0,2011-05-20,3538.367692305013
1.0,20.0,2011-05-27,4633.377692305138
1.0,20.0,2011-06-03,6668.777692305045
1.0,20.0,2011-06-10,4669.967692304989
1.0,20.0,2011-06-17,5114.057692305073
1.0,20.0,2011-06-24,4602.247692305017
1.0,21.0,2011-05-06,7833.87769230219
1.0,21.0,2011-05-13,7382.967692302041
1.0,21.0,2011-05-20,6847.657692302218
1.0,21.0,2011-05-27,8048.507692302078
1.0,21.0,2011-06-03,7804.787692302106
1.0,21.0,2011-06-10,6994.157692302218
1.0,21.0,2011-06-17,8220.447692302254
1.0,21.0,2011-06-24,7621.717692302041
1.0,22.0,2011-05-06,7047.790769226641
1.0,22.0,2011-05-13,6645.030769227214
1.0,22.0,2011-05-20,5005.940769226635
1.0,22.0,2011-05-27,5602.3407692264545
1.0,22.0,2011-06-03,7581.33076922662
1.0,22.0,2011-06-10,5749.680769226713
1.0,22.0,2011-06-17,6086.550769226417
1.0,22.0,2011-06-24,5931.180769226742
1.0,23.0,2011-05-06,23350.762307690737
1.0,23.0,2011-05-13,21164.86230769083
1.0,23.0,2011-05-20,21876.09230769081
1.0,23.0,2011-05-27,24588.052307690774
1.0,23.0,2011-06-03,30035.672307690886
1.0,23.0,2011-06-10,25250.712307690923
1.0,23.0,2011-06-17,28974.34230769081
1.0,23.0,2011-06-24,28340.152307690867
1.0,24.0,2011-05-06,5470.837692300731
1.0,24.0,2011-05-13,4975.787692300801
1.0,24.0,2011-05-20,4895.297692300752
1.0,24.0,2011-05-27,4880.477692300687
1.0,24.0,2011-06-03,5819.917692300747
1.0,24.0,2011-06-10,4658.687692300766
1.0,24.0,2011-06-17,4567.227692300687
1.0,24.0,2011-06-24,4386.117692300759
1.0,25.0,2011-05-06,9986.680769237311
1.0,25.0,2011-05-13,9787.430769238243
1.0,25.0,2011-05-20,10345.930769237311
1.0,25.0,2011-05-27,9770.3107692372
1.0,25.0,2011-06-03,12044.930769237311
1.0,25.0,2011-06-10,9761.180769237311
1.0,25.0,2011-06-17,8659.430769236846
1.0,25.0,2011-06-24,9496.680769237311
1.0,26.0,2011-05-06,6076.555384609912
1.0,26.0,2011-05-13,5460.9353846098
1.0,26.0,2011-05-20,5804.275384609651
1.0,26.0,2011-05-27,3802.4353846098
1.0,26.0,2011-06-03,5267.275384609651
1.0,26.0,2011-06-10,3819.5353846098933
1.0,26.0,2011-06-17,4418.515384609875
1.0,26.0,2011-06-24,3836.3553846097257
1.0,27.0,2011-05-06,854.6515384609486
1.0,27.0,2011-05-13,1027.2515384609544
1.0,27.0,2011-05-20,845.8315384609416
1.0,27.0,2011-05-27,752.8215384609614
1.0,27.0,2011-06-03,715.4215384609381
1.0,27.0,2011-06-10,853.201538460966
1.0,27.0,2011-06-17,763.7515384609544
1.0,27.0,2011-06-24,823.2215384609556
1.0,28.0,2011-05-06,548.0015384607045
1.0,28.0,2011-05-13,428.59153846073013
1.0,28.0,2011-05-20,266.4715384607348
1.0,28.0,2011-05-27,191.31153846070217
1.0,28.0,2011-06-03,258.7115384607255
1.0,28.0,2011-06-10,262.4815384607441
1.0,28.0,2011-06-17,231.55153846075106
1.0,28.0,2011-06-24,288.3115384607022
1.0,29.0,2011-05-06,5070.1038461455155
1.0,29.0,2011-05-13,5443.833846145322
1.0,29.0,2011-05-20,4125.9238461455225
1.0,29.0,2011-05-27,3325.4238461455807
1.0,29.0,2011-06-03,3854.863846145525
1.0,29.0,2011-06-10,3913.843846145506
1.0,29.0,2011-06-17,3814.643846145611
1.0,29.0,2011-06-24,4279.363846145467
1.0,30.0,2011-05-06,5291.832307690323
1.0,30.0,2011-05-13,3868.5623076902175
1.0,30.0,2011-05-20,4325.322307690329
1.0,30.0,2011-05-27,3871.042307690359
1.0,30.0,2011-06-03,4213.702307690326
1.0,30.0,2011-06-10,4208.262307690316
1.0,30.0,2011-06-17,3714.652307690374
1.0,30.0,2011-06-24,3586.9723076903083
1.0,31.0,2011-05-06,2149.9369230734146
1.0,31.0,2011-05-13,1886.4269230736963
1.0,31.0,2011-05-20,1635.0569230734027
1.0,31.0,2011-05-27,1513.5169230733145
1.0,31.0,2011-06-03,1897.596923073389
1.0,31.0,2011-06-10,2009.4769230734373
1.0,31.0,2011-06-17,1419.9769230732845
1.0,31.0,2011-06-24,1423.1369230734554
1.0,32.0,2011-05-06,8713.179230751313
1.0,32.0,2011-05-13,15263.539230749553
1.0,32.0,2011-05-20,5569.079230751453
1.0,32.0,2011-05-27,6478.0092307518535
1.0,32.0,2011-06-03,7938.309230751434
1.0,32.0,2011-06-10,6156.5892307512295
1.0,32.0,2011-06-17,6490.369230751956
1.0,32.0,2011-06-24,5607.319230750978
1.0,33.0,2011-05-06,4891.690000000987
1.0,33.0,2011-05-13,4125.470000001248
1.0,33.0,2011-05-20,5018.40000000095
1.0,33.0,2011-05-27,5272.640000000941
1.0,33.0,2011-06-03,6161.180000000978
1.0,33.0,2011-06-10,4343.560000001099
1.0,33.0,2011-06-17,3838.2600000010525
1.0,33.0,2011-06-24,3561.9100000009594
1.0,34.0,2011-05-06,14213.373846147266
1.0,34.0,2011-05-13,13012.533846147415
1.0,34.0,2011-05-20,13080.043846147424
1.0,34.0,2011-05-27,13055.033846147415
1.0,34.0,2011-06-03,15395.523846147405
1.0,34.0,2011-06-10,13593.053846147433
1.0,34.0,2011-06-17,11947.20384614734
1.0,34.0,2011-06-24,12083.20384614734
1.0,35.0,2011-05-06,3883.6576923062553
1.0,35.0,2011-05-13,4417.657692306023
1.0,35.0,2011-05-20,2957.6576923062553
1.0,35.0,2011-05-27,3176.6576923063135
1.0,35.0,2011-06-03,3653.6576923062553
1.0,35.0,2011-06-10,3043.1576923062553
1.0,35.0,2011-06-17,2568.6576923063717
1.0,35.0,2011-06-24,3117.657692306197
1.0,36.0,2011-05-06,1615.798461538822
1.0,36.0,2011-05-13,2432.7984615388805
1.0,36.0,2011-05-20,3149.7984615388223
1.0,36.0,2011-05-27,4155.298461538822
1.0,36.0,2011-06-03,6010.298461538822
1.0,36.0,2011-06-10,3193.7984615388223
1.0,36.0,2011-06-17,2890.7984615388223
1.0,36.0,2011-06-24,3175.7984615388223
1.0,37.0,2011-05-06,3706.9269230765503
1.0,37.0,2011-05-13,2807.5469230764293
1.0,37.0,2011-05-20,2539.4369230765597
1.0,37.0,2011-05-27,2802.1369230765713
1.0,37.0,2011-06-03,3322.846923076534
1.0,37.0,2011-06-10,3174.316923076506
1.0,37.0,2011-06-17,3173.7869230765946
1.0,37.0,2011-06-24,3405.9469230765108
1.0,38.0,2011-05-06,85257.90076915454
1.0,38.0,2011-05-13,68803.20076915156
1.0,38.0,2011-05-20,57897.030769149766
1.0,38.0,2011-05-27,65560.69076915365
1.0,38.0,2011-06-03,73761.36076914798
1.0,38.0,2011-06-10,83163.22076914739
1.0,38.0,2011-06-17,64484.630769151256
1.0,38.0,2011-06-24,56649.84076915215
1.0,40.0,2011-05-06,61710.199230756276
1.0,40.0,2011-05-13,55004.949230757906
1.0,40.0,2011-05-20,54318.199230756276
1.0,40.0,2011-05-27,56719.649230755764
1.0,40.0,2011-06-03,59118.27923075612
1.0,40.0,2011-06-10,55415.64923075646
1.0,40.0,2011-06-17,54228.889230755754
1.0,40.0,2011-06-24,51908.44923075651
1.0,41.0,2011-05-06,743.8423076922652
1.0,41.0,2011-05-13,588.8423076923234
1.0,41.0,2011-05-20,219.96230769226054
1.0,41.0,2011-05-27,293.8423076922652
1.0,41.0,2011-06-03,516.7223076922699
1.0,41.0,2011-06-10,630.8423076922652
1.0,41.0,2011-06-17,603.842307692207
1.0,41.0,2011-06-24,479.8423076922652
1.0,42.0,2011-05-06,9380.163846148545
1.0,42.0,2011-05-13,7982.933846148593
1.0,42.0,2011-05-20,8568.603846148533
1.0,42.0,2011-05-27,7859.43384614852
1.0,42.0,2011-06-03,8650.843846148538
1.0,42.0,2011-06-10,7213.943846148544
1.0,42.0,2011-06-17,8273.113846148528
1.0,42.0,2011-06-24,8133.443846148544
1.0,44.0,2011-05-06,5096.413846157384
1.0,44.0,2011-05-13,4454.463846157023
1.0,44.0,2011-05-20,4460.153846157404
1.0,44.0,2011-05-27,3891.203846157509
1.0,44.0,2011-06-03,4302.5038461574095
1.0,44.0,2011-06-10,4635.843846157348
1.0,44.0,2011-06-17,4053.8238461575625
1.0,44.0,2011-06-24,4347.773846157341
1.0,45.0,2011-05-13,4.655714285705471
1.0,45.0,2011-05-20,-7.374285714293364
1.0,45.0,2011-05-27,-5.344285714294529
1.0,45.0,2011-06-10,22.939999999995052
1.0,45.0,2011-06-24,22.939999999995052
1.0,46.0,2011-05-06,20548.82076921714
1.0,46.0,2011-05-13,19624.12076921649
1.0,46.0,2011-05-20,20175.600769217403
1.0,46.0,2011-05-27,21023.28076921757
1.0,46.0,2011-06-03,23774.98076921729
1.0,46.0,2011-06-10,21707.25076921731
1.0,46.0,2011-06-17,20266.430769217477
1.0,46.0,2011-06-24,21639.14076921744
1.0,48.0,2011-05-06,401.2500000004387
1.0,48.0,2011-05-13,551.2500000003805
1.0,48.0,2011-05-20,117.00000000064244
1.0,48.0,2011-05-27,117.00000000064244
1.0,48.0,2011-06-03,117.00000000064244
1.0,48.0,2011-06-17,117.00000000064244
1.0,49.0,2011-05-06,14611.56923075778
1.0,49.0,2011-05-13,12536.43923075859
1.0,49.0,2011-05-20,10235.309230757653
1.0,49.0,2011-05-27,11444.359230757467
1.0,49.0,2011-06-03,7024.429230757648
1.0,49.0,2011-06-10,11326.80923075777
1.0,49.0,2011-06-17,10497.309230757304
1.0,49.0,2011-06-24,10230.989230757821
1.0,52.0,2011-05-06,3568.2038461533384
1.0,52.0,2011-05-13,3981.43384615332
1.0,52.0,2011-05-20,1615.363846153371
1.0,52.0,2011-05-27,1861.4938461533757
1.0,52.0,2011-06-03,1950.443846153329
1.0,52.0,2011-06-10,2187.2438461533175
1.0,52.0,2011-06-17,1980.8038461533733
1.0,52.0,2011-06-24,2177.5938461533524
1.0,54.0,2011-05-06,19.01499999978114
1.0,54.0,2011-05-13,-113.98500000021886
1.0,54.0,2011-05-20,-117.98500000021886
1.0,54.0,2011-06-03,52.01499999978114
1.0,54.0,2011-06-10,-11.98500000021886
1.0,54.0,2011-06-17,7.014999999781139
1.0,54.0,2011-06-24,86.01499999978114
1.0,55.0,2011-05-06,10333.409999978532
1.0,55.0,2011-05-13,8742.329999978923
1.0,55.0,2011-05-20,11665.809999978439
1.0,55.0,2011-05-27,9527.019999978169
1.0,55.0,2011-06-03,11785.779999978411
1.0,55.0,2011-06-10,13618.69999997857
1.0,55.0,2011-06-17,9115.599999978243
1.0,55.0,2011-06-24,11799.009999978625
1.0,56.0,2011-05-06,11271.070000000289
1.0,56.0,2011-05-13,8870.189999999702
1.0,56.0,2011-05-20,5342.860000000268
1.0,56.0,2011-05-27,5177.560000000454
1.0,56.0,2011-06-03,3857.4500000002936
1.0,56.0,2011-06-10,3456.3900000001795
1.0,56.0,2011-06-17,3753.360000000501
1.0,56.0,2011-06-24,2582.690000000168
1.0,58.0,2011-05-06,2777.079230766898
1.0,58.0,2011-05-13,1242.0792307664324
1.0,58.0,2011-05-20,2086.079230766898
1.0,58.0,2011-05-27,3224.079230766898
1.0,58.0,2011-06-03,3139.079230766898
1.0,58.0,2011-06-10,5857.079230766898
1.0,58.0,2011-06-17,3361.079230766898
1.0,58.0,2011-06-24,1217.0792307664324
1.0,59.0,2011-05-06,200.6607692272852
1.0,59.0,2011-05-13,195.4307692273038
1.0,59.0,2011-05-20,68.49076922735969
1.0,59.0,2011-05-27,5.880769227257247
1.0,59.0,2011-06-03,270.0307692271641
1.0,59.0,2011-06-10,126.36076922723862
1.0,59.0,2011-06-17,142.37076922724793
1.0,59.0,2011-06-24,7.740769227359692
1.0,60.0,2011-05-06,1417.015384615662
1.0,60.0,2011-05-13,1100.2153846157464
1.0,60.0,2011-05-20,933.0153846156621
1.0,60.0,2011-05-27,1265.6153846156387
1.0,60.0,2011-06-03,1188.215384615659
1.0,60.0,2011-06-10,1153.0153846156766
1.0,60.0,2011-06-17,985.8153846156214
1.0,60.0,2011-06-24,774.6153846156825
1.0,67.0,2011-05-06,16888.776153839823
1.0,67.0,2011-05-13,17702.48615383839
1.0,67.0,2011-05-20,6460.146153839934
1.0,67.0,2011-05-27,7759.306153840549
1.0,67.0,2011-06-03,8789.34615384012
1.0,67.0,2011-06-10,6153.266153839813
1.0,67.0,2011-06-17,11430.576153840568
1.0,67.0,2011-06-24,11119.366153839674
1.0,71.0,2011-05-06,1653.019999996856
1.0,71.0,2011-05-13,3097.019999997176
1.0,71.0,2011-05-20,1684.859999996838
1.0,71.0,2011-05-27,2539.0099999967447
1.0,71.0,2011-06-03,2323.0199999968268
1.0,71.0,2011-06-10,3148.0599999968786
1.0,71.0,2011-06-17,2823.479999996702
1.0,71.0,2011-06-24,2291.5199999968995
1.0,72.0,2011-05-06,32377.026923028956
1.0,72.0,2011-05-13,28628.266923031042
1.0,72.0,2011-05-20,24195.67692302933
1.0,72.0,2011-05-27,24651.806923028285
1.0,72.0,2011-06-03,31911.526923028956
1.0,72.0,2011-06-10,34570.76692302918
1.0,72.0,2011-06-17,36516.94692302702
1.0,72.0,2011-06-24,35636.88692303022
1.0,74.0,2011-05-06,11502.370769216017
1.0,74.0,2011-05-13,10262.180769216422
1.0,74.0,2011-05-20,10545.920769216063
1.0,74.0,2011-05-27,11142.710769215984
1.0,74.0,2011-06-03,12578.360769216008
1.0,74.0,2011-06-10,13620.420769216063
1.0,74.0,2011-06-17,11829.650769215928
1.0,74.0,2011-06-24,11455.100769216115
1.0,79.0,2011-05-06,43415.30615383903
1.0,79.0,2011-05-13,30094.56615384207
1.0,79.0,2011-05-20,29566.10615383885
1.0,79.0,2011-05-27,27570.446153838002
1.0,79.0,2011-06-03,42107.976153838725
1.0,79.0,2011-06-10,33940.066153839274
1.0,79.0,2011-06-17,29318.55615383764
1.0,79.0,2011-06-24,28897.32615383952
1.0,80.0,2011-05-06,16146.233076905559
1.0,80.0,2011-05-13,15595.773076905829
1.0,80.0,2011-05-20,15170.71307690554
1.0,80.0,2011-05-27,15694.993076905335
1.0,80.0,2011-06-03,17579.22307690555
1.0,80.0,2011-06-10,16711.353076905438
1.0,80.0,2011-06-17,16688.653076905484
1.0,80.0,2011-06-24,14244.003076905577
1.0,81.0,2011-05-06,31837.19615382048
1.0,81.0,2011-05-13,29853.536153821264
1.0,81.0,2011-05-20,28303.466153820384
1.0,81.0,2011-05-27,28861.326153820137
1.0,81.0,2011-06-03,30408.606153820398
1.0,81.0,2011-06-10,31035.48615382052
1.0,81.0,2011-06-17,30292.606153820107
1.0,81.0,2011-06-24,28189.266153820605
1.0,82.0,2011-05-06,21061.986923050972
1.0,82.0,2011-05-13,20983.27692305194
1.0,82.0,2011-05-20,20497.52692305101
1.0,82.0,2011-05-27,20398.546923051494
1.0,82.0,2011-06-03,23688.426923051382
1.0,82.0,2011-06-10,21720.406923050898
1.0,82.0,2011-06-17,21108.916923050674
1.0,82.0,2011-06-24,20993.256923051456
1.0,83.0,2011-05-06,6272.601538460549
1.0,83.0,2011-05-13,5633.051538460793
1.0,83.0,2011-05-20,5275.991538460563
1.0,83.0,2011-05-27,4453.341538460481
1.0,83.0,2011-06-03,5398.561538460512
1.0,83.0,2011-06-10,5465.931538460565
1.0,83.0,2011-06-17,5761.231538460437
1.0,83.0,2011-06-24,5523.001538460572
1.0,85.0,2011-05-06,4048.376923073013
1.0,85.0,2011-05-13,4598.956923072622
1.0,85.0,2011-05-20,4409.396923073032
1.0,85.0,2011-05-27,3900.5469230731715
1.0,85.0,2011-06-03,3706.4769230731063
1.0,85.0,2011-06-10,3062.656923073041
1.0,85.0,2011-06-17,2632.1769230732925
1.0,85.0,2011-06-24,2853.4269230730597
1.0,87.0,2011-05-06,63125.06615380729
1.0,87.0,2011-05-13,56329.83615381057
1.0,87.0,2011-05-20,55006.706153807885
1.0,87.0,2011-05-27,54065.18615381206
1.0,87.0,2011-06-03,60159.09615380848
1.0,87.0,2011-06-10,56965.17615380669
1.0,87.0,2011-06-17,57164.0361538061
1.0,87.0,2011-06-24,56071.29615381146
1.0,90.0,2011-05-06,81441.71461531516
1.0,90.0,2011-05-13,78634.1246153153
1.0,90.0,2011-05-20,75734.96461531516
1.0,90.0,2011-05-27,74953.70461531352
1.0,90.0,2011-06-03,81141.49461531448
1.0,90.0,2011-06-10,82965.04461531523
1.0,90.0,2011-06-17,82359.98461531471
1.0,90.0,2011-06-24,78033.90461531463
1.0,91.0,2011-05-06,70619.7730768337
1.0,91.0,2011-05-13,68925.68307683386
1.0,91.0,2011-05-20,63889.463076833184
1.0,91.0,2011-05-27,58287.213076833184
1.0,91.0,2011-06-03,64585.993076832514
1.0,91.0,2011-06-10,75582.75307683229
1.0,91.0,2011-06-17,70693.57307683259
1.0,91.0,2011-06-24,61266.15307683266
1.0,92.0,2011-05-06,134674.77692295695
1.0,92.0,2011-05-13,128461.27692296066
1.0,92.0,2011-05-20,119574.80692295627
1.0,92.0,2011-05-27,114161.82692295489
1.0,92.0,2011-06-03,128516.03692295578
1.0,92.0,2011-06-10,137168.64692295706
1.0,92.0,2011-06-17,129368.58692295467
1.0,92.0,2011-06-24,112733.18692295709
1.0,93.0,2011-05-06,78518.8492306502
1.0,93.0,2011-05-13,76408.97923064916
1.0,93.0,2011-05-20,68299.4192306505
1.0,93.0,2011-05-27,68291.0292306499
1.0,93.0,2011-06-03,79853.8892306493
1.0,93.0,2011-06-10,82436.25923065035
1.0,93.0,2011-06-17,77461.87923064953
1.0,93.0,2011-06-24,65554.30923064923
1.0,94.0,2011-05-06,72717.46000001692
1.0,94.0,2011-05-13,84025.59000001215
1.0,94.0,2011-05-20,62893.85000001751
1.0,94.0,2011-05-27,64107.36000001915
1.0,94.0,2011-06-03,69617.73000001647
1.0,94.0,2011-06-10,69322.81000001654
1.0,94.0,2011-06-17,71542.26000001952
1.0,94.0,2011-06-24,67085.95000001528
1.0,95.0,2011-05-06,131233.4861537621
1.0,95.0,2011-05-13,125889.10615376312
1.0,95.0,2011-05-20,125678.1961537611
1.0,95.0,2011-05-27,127543.39615376036
1.0,95.0,2011-06-03,138698.17615376157
1.0,95.0,2011-06-10,137636.2061537609
1.0,95.0,2011-06-17,139759.25615375978
1.0,95.0,2011-06-24,125813.67615376155
1.0,96.0,2011-05-06,19419.740000000093
1.0,96.0,2011-05-13,19419.740000000093
1.0,96.0,2011-05-20,19419.740000000093
1.0,96.0,2011-05-27,19419.740000000093
1.0,96.0,2011-06-03,19419.740000000093
1.0,96.0,2011-06-10,19419.740000000093
1.0,96.0,2011-06-17,19419.740000000093
1.0,96.0,2011-06-24,19419.740000000093
1.0,97.0,2011-05-06,38408.044615322055
1.0,97.0,2011-05-13,37902.03461532228
1.0,97.0,2011-05-20,35123.89461532168
1.0,97.0,2011-05-27,34129.93461532172
1.0,97.0,2011-06-03,39067.824615321384
1.0,97.0,2011-06-10,41255.78461532228
1.0,97.0,2011-06-17,40265.824615321384
1.0,97.0,2011-06-24,35218.9546153222
1.0,98.0,2011-05-06,11681.046923059943
1.0,98.0,2011-05-13,13227.216923060334
1.0,98.0,2011-05-20,11185.716923059868
1.0,98.0,2011-05-27,10741.19692305985
1.0,98.0,2011-06-03,11702.57692305997
1.0,98.0,2011-06-10,11492.976923059878
1.0,98.0,2011-06-17,10513.916923059822
1.0,98.0,2011-06-24,11962.296923059943
1.0,99.0,2011-05-13,0.009999999999997912
1.0,99.0,2011-06-17,0.009999999999997912
1.0,99.0,2011-06-24,0.009999999999997912
2.0,1.0,2011-05-06,23989.48769232114
2.0,1.0,2011-05-13,23674.45769231343
2.0,1.0,2011-05-20,20486.917692321775
2.0,1.0,2011-05-27,20697.637692324308
2.0,1.0,2011-06-03,21667.077692321924
2.0,1.0,2011-06-10,22346.917692320843
2.0,1.0,2011-06-17,21716.467692325314
2.0,1.0,2011-06-24,21555.26769232047
2.0,2.0,2011-05-06,67607.34153846973
2.0,2.0,2011-05-13,61297.88153846838
2.0,2.0,2011-05-20,68330.47153847008
2.0,2.0,2011-05-27,67381.83153847042
2.0,2.0,2011-06-03,67625.32153847018
2.0,2.0,2011-06-10,71234.26153846965
2.0,2.0,2011-06-17,68264.62153847046
2.0,2.0,2011-06-24,67218.66153846956
2.0,3.0,2011-05-06,10057.388461512624
2.0,3.0,2011-05-13,8852.458461512457
2.0,3.0,2011-05-20,9483.748461512494
2.0,3.0,2011-05-27,7261.1684615124195
2.0,3.0,2011-06-03,9856.518461512513
2.0,3.0,2011-06-10,10163.068461512326
2.0,3.0,2011-06-17,8590.178461512196
2.0,3.0,2011-06-24,8612.77846151229
2.0,4.0,2011-05-06,46937.008461504854
2.0,4.0,2011-05-13,42917.44846150503
2.0,4.0,2011-05-20,44753.9484615048
2.0,4.0,2011-05-27,48497.41846150477
2.0,4.0,2011-06-03,49182.97846150483
2.0,4.0,2011-06-10,44936.238461504836
2.0,4.0,2011-06-17,46306.47846150483
2.0,4.0,2011-06-24,42722.79846150489
