Store,Dept,Date,Weekly_Pred
1.0,21.0,2011-08-05,6848.847619051072
1.0,21.0,2011-08-12,6937.797619051025
1.0,21.0,2011-08-19,5987.577619051053
1.0,21.0,2011-08-26,6556.537619051016
1.0,22.0,2011-07-01,6714.572380961663
1.0,22.0,2011-07-08,6185.132380961661
1.0,22.0,2011-07-15,6945.922380961669
1.0,22.0,2011-07-22,5489.462380961677
1.0,22.0,2011-07-29,7130.732380961666
1.0,22.0,2011-08-05,7632.312380961654
1.0,22.0,2011-08-12,6302.812380961654
1.0,22.0,2011-08-19,8917.542380961664
1.0,22.0,2011-08-26,7549.702380961668
1.0,23.0,2011-07-01,22792.596666682228
1.0,23.0,2011-07-08,21776.74666668225
1.0,23.0,2011-07-15,18889.296666682298
1.0,23.0,2011-07-22,19855.926666682302
1.0,23.0,2011-07-29,20111.51666668227
1.0,23.0,2011-08-05,21856.106666682354
1.0,23.0,2011-08-12,20159.26666668227
1.0,23.0,2011-08-19,26174.856666682237
1.0,23.0,2011-08-26,27967.03666668229
1.0,24.0,2011-07-01,3910.81000000287
1.0,24.0,2011-07-08,3935.4200000029723
1.0,24.0,2011-07-15,3990.8600000029164
1.0,24.0,2011-07-22,4197.46000000301
1.0,24.0,2011-07-29,6844.3300000028885
1.0,24.0,2011-08-05,9595.790000002851
1.0,24.0,2011-08-12,10175.520000002833
1.0,24.0,2011-08-19,16526.720000003017
1.0,24.0,2011-08-26,15791.840000002898
1.0,25.0,2011-07-01,9150.078095238414
1.0,25.0,2011-07-08,7728.328095238414
1.0,25.0,2011-07-15,7741.928095238507
1.0,25.0,2011-07-22,6884.5980952384325
1.0,25.0,2011-07-29,6965.428095238507
1.0,25.0,2011-08-05,7383.228095238321
1.0,25.0,2011-08-12,7502.998095238339
1.0,25.0,2011-08-19,8819.758095238582
1.0,25.0,2011-08-26,9802.578095238414
1.0,26.0,2011-07-01,3993.896666669816
1.0,26.0,2011-07-08,4720.546666670189
1.0,26.0,2011-07-15,4272.156666670058
1.0,26.0,2011-07-22,3972.2266666698906
1.0,26.0,2011-07-29,4049.4366666698534
1.0,26.0,2011-08-05,4592.576666669984
1.0,26.0,2011-08-12,4416.83666666976
1.0,26.0,2011-08-19,4479.116666670021
1.0,26.0,2011-08-26,4589.9466666700955
1.0,27.0,2011-07-01,754.5119047625794
1.0,27.0,2011-07-08,742.3319047625864
1.0,27.0,2011-07-15,802.7019047625818
1.0,27.0,2011-07-22,724.6219047625655
1.0,27.0,2011-07-29,786.9519047625818
1.0,27.0,2011-08-05,1222.3419047625666
1.0,27.0,2011-08-12,872.3519047625759
1.0,27.0,2011-08-19,1642.711904762562
1.0,27.0,2011-08-26,1803.3019047625585
1.0,28.0,2011-07-01,273.03095238208664
1.0,28.0,2011-07-08,249.4909523820494
1.0,28.0,2011-07-15,279.63095238206336
1.0,28.0,2011-07-22,361.05095238204706
1.0,28.0,2011-07-29,209.830952382075
1.0,28.0,2011-08-05,358.86095238204473
1.0,28.0,2011-08-12,321.54095238203774
1.0,28.0,2011-08-19,262.6709523820424
1.0,28.0,2011-08-26,347.64095238207267
1.0,29.0,2011-07-01,4961.167619048214
1.0,29.0,2011-07-08,5208.987619048163
1.0,29.0,2011-07-15,4310.747619048172
1.0,29.0,2011-07-22,3553.327619048247
1.0,29.0,2011-07-29,4258.417619048214
1.0,29.0,2011-08-05,5251.057619048228
1.0,29.0,2011-08-12,4814.287619048209
1.0,29.0,2011-08-19,5087.667619048214
1.0,29.0,2011-08-26,4854.507619048181
1.0,30.0,2011-07-01,3892.8285714228978
1.0,30.0,2011-07-08,4133.068571422888
1.0,30.0,2011-07-15,3608.688571422884
1.0,30.0,2011-07-22,3329.2685714229
1.0,30.0,2011-07-29,2855.808571422879
1.0,30.0,2011-08-05,4273.888571422895
1.0,30.0,2011-08-12,3704.808571422879
1.0,30.0,2011-08-19,4571.428571422933
1.0,30.0,2011-08-26,4381.4285714228745
1.0,31.0,2011-07-01,1512.1814285741407
1.0,31.0,2011-07-08,1931.5214285741372
1.0,31.0,2011-07-15,1890.2214285741488
1.0,31.0,2011-07-22,2140.6414285741616
1.0,31.0,2011-07-29,2796.471428574149
1.0,31.0,2011-08-05,3919.8514285741535
1.0,31.0,2011-08-12,4831.611428574162
1.0,31.0,2011-08-19,8390.501428574147
1.0,31.0,2011-08-26,10512.18142857414
1.0,32.0,2011-07-01,6193.477619053895
1.0,32.0,2011-07-08,6434.317619053979
1.0,32.0,2011-07-15,4505.40761905383
1.0,32.0,2011-07-22,5500.55761905397
1.0,32.0,2011-07-29,5333.667619053839
1.0,32.0,2011-08-05,4824.737619053904
1.0,32.0,2011-08-12,5276.667619053839
1.0,32.0,2011-08-19,5321.627619054035
1.0,32.0,2011-08-26,5022.9276190538485
1.0,33.0,2011-07-01,3665.3119047608207
1.0,33.0,2011-07-08,3110.051904761044
1.0,33.0,2011-07-15,3099.6819047609324
1.0,33.0,2011-07-22,4584.47190476097
1.0,33.0,2011-07-29,5365.5319047610255
1.0,33.0,2011-08-05,8187.071904761063
1.0,33.0,2011-08-12,8606.401904761136
1.0,33.0,2011-08-19,13755.161904760913
1.0,33.0,2011-08-26,12702.351904760857
1.0,34.0,2011-07-01,9903.489523801638
1.0,34.0,2011-07-08,9621.689523801824
1.0,34.0,2011-07-15,8450.319523801712
1.0,34.0,2011-07-22,7006.489523801638
1.0,34.0,2011-07-29,6662.489523801638
1.0,34.0,2011-08-05,8148.489523801638
1.0,34.0,2011-08-12,7805.489523801638
1.0,34.0,2011-08-19,8697.329523801489
1.0,34.0,2011-08-26,8808.319523801712
1.0,35.0,2011-07-01,2853.170952382154
1.0,35.0,2011-07-08,2842.6309523821606
1.0,35.0,2011-07-15,2188.1309523821606
1.0,35.0,2011-07-22,2796.1309523821606
1.0,35.0,2011-07-29,2053.1309523821606
1.0,35.0,2011-08-05,2693.1309523821606
1.0,35.0,2011-08-12,2133.1309523821606
1.0,35.0,2011-08-19,2503.1309523821606
1.0,35.0,2011-08-26,2189.1309523821606
1.0,36.0,2011-07-01,2816.422857143858
1.0,36.0,2011-07-08,2496.9228571438634
1.0,36.0,2011-07-15,1819.9228571438598
1.0,36.0,2011-07-22,1594.4228571438598
1.0,36.0,2011-07-29,1275.9228571438598
1.0,36.0,2011-08-05,1605.4228571438598
1.0,36.0,2011-08-12,1153.4228571438598
1.0,36.0,2011-08-19,647.9228571438598
1.0,36.0,2011-08-26,615.9228571438598
1.0,37.0,2011-07-01,2931.1157142814013
1.0,37.0,2011-07-08,3330.265714281403
1.0,37.0,2011-07-15,3024.3257142814005
1.0,37.0,2011-07-22,2756.235714281404
1.0,37.0,2011-07-29,2811.595714281401
1.0,37.0,2011-08-05,2838.3857142814018
1.0,37.0,2011-08-12,2742.4557142814015
1.0,37.0,2011-08-19,3223.365714281405
1.0,37.0,2011-08-26,2797.605714281403
1.0,38.0,2011-07-01,82968.11571424897
1.0,38.0,2011-07-08,69356.00571424956
1.0,38.0,2011-07-15,62441.415714245995
1.0,38.0,2011-07-22,48902.30571424659
1.0,38.0,2011-07-29,58552.67571425136
1.0,38.0,2011-08-05,75819.61571424897
1.0,38.0,2011-08-12,60925.465714250466
1.0,38.0,2011-08-19,52309.07571424987
1.0,38.0,2011-08-26,59862.60571425106
1.0,40.0,2011-07-01,56921.80428575012
1.0,40.0,2011-07-08,54486.04428575011
1.0,40.0,2011-07-15,54346.79428575011
1.0,40.0,2011-07-22,52410.10428575011
1.0,40.0,2011-07-29,53113.36428575012
1.0,40.0,2011-08-05,57584.62428575007
1.0,40.0,2011-08-12,52842.894285750146
1.0,40.0,2011-08-19,53905.88428575008
1.0,40.0,2011-08-26,53989.86428575012
1.0,41.0,2011-07-01,448.21190476304236
1.0,41.0,2011-07-08,609.2119047630423
1.0,41.0,2011-07-15,804.2119047630423
1.0,41.0,2011-07-22,964.2119047630423
1.0,41.0,2011-07-29,771.2119047630423
1.0,41.0,2011-08-05,936.2119047630423
1.0,41.0,2011-08-12,1374.2119047630424
1.0,41.0,2011-08-19,1863.2119047630424
1.0,41.0,2011-08-26,2468.211904763042
1.0,42.0,2011-07-01,8048.645714266503
1.0,42.0,2011-07-08,8785.965714266511
1.0,42.0,2011-07-15,7643.825714266554
1.0,42.0,2011-07-22,7737.655714266512
1.0,42.0,2011-07-29,7098.585714266505
1.0,42.0,2011-08-05,8514.44571426655
1.0,42.0,2011-08-12,7565.775714266508
1.0,42.0,2011-08-19,7751.415714266522
1.0,42.0,2011-08-26,6483.335714266505
1.0,44.0,2011-07-01,3981.2976190452164
1.0,44.0,2011-07-08,3737.0476190452164
1.0,44.0,2011-07-15,3297.9776190452094
1.0,44.0,2011-07-22,3824.7676190452466
1.0,44.0,2011-07-29,3683.2976190452164
1.0,44.0,2011-08-05,4995.277619045256
1.0,44.0,2011-08-12,3905.9376190452303
1.0,44.0,2011-08-19,3823.997619045228
1.0,44.0,2011-08-26,4104.767619045247
1.0,45.0,2011-08-26,22.940000000024575
1.0,46.0,2011-07-01,20240.63190474234
1.0,46.0,2011-07-08,20417.491904742674
1.0,46.0,2011-07-15,17703.52190474247
1.0,46.0,2011-07-22,18582.991904742674
1.0,46.0,2011-07-29,19202.551904742264
1.0,46.0,2011-08-05,20538.88190474234
1.0,46.0,2011-08-12,17900.181904742618
1.0,46.0,2011-08-19,19200.61190474232
1.0,46.0,2011-08-26,20003.291904742488
1.0,47.0,2011-07-08,89.0
1.0,47.0,2011-08-05,89.0
1.0,47.0,2011-08-12,89.0
1.0,47.0,2011-08-19,89.0
1.0,48.0,2011-08-05,117.00000000042559
1.0,48.0,2011-08-12,321.35714285752687
1.0,48.0,2011-08-19,417.3571428576433
1.0,48.0,2011-08-26,117.00000000042559
1.0,49.0,2011-07-01,11251.410952366054
1.0,49.0,2011-07-08,10145.070952366086
1.0,49.0,2011-07-15,11786.080952366037
1.0,49.0,2011-07-22,12274.820952366086
1.0,49.0,2011-07-29,11962.380952366084
1.0,49.0,2011-08-05,11313.030952366049
1.0,49.0,2011-08-12,9932.780952366049
1.0,49.0,2011-08-19,11404.100952366056
1.0,49.0,2011-08-26,11117.850952366056
1.0,52.0,2011-07-01,1419.83190476929
1.0,52.0,2011-07-08,2174.501904769216
1.0,52.0,2011-07-15,1703.7819047692435
1.0,52.0,2011-07-22,1492.8519047693087
1.0,52.0,2011-07-29,1395.3219047692808
1.0,52.0,2011-08-05,2051.6419047692298
1.0,52.0,2011-08-12,1573.9319047692668
1.0,52.0,2011-08-19,2055.5219047692344
1.0,52.0,2011-08-26,1968.7919047692528
1.0,54.0,2011-07-08,10.083157894958276
1.0,54.0,2011-07-15,2.0831578949582763
1.0,54.0,2011-07-22,191.08315789495828
1.0,54.0,2011-07-29,-16.916842105041724
1.0,54.0,2011-08-05,-53.916842105041724
1.0,54.0,2011-08-12,-70.91684210504172
1.0,54.0,2011-08-19,-113.91684210504172
1.0,54.0,2011-08-26,-67.91684210504172
1.0,55.0,2011-07-01,10346.230000011154
1.0,55.0,2011-07-08,10778.230000011154
1.0,55.0,2011-07-15,11543.550000010986
1.0,55.0,2011-07-22,8349.050000010986
1.0,55.0,2011-07-29,8794.77000001119
1.0,55.0,2011-08-05,9971.230000011154
1.0,55.0,2011-08-12,11116.330000011247
1.0,55.0,2011-08-19,9472.890000010837
1.0,55.0,2011-08-26,7660.810000011228
1.0,56.0,2011-07-01,2789.9000000046167
1.0,56.0,2011-07-08,1804.7900000046163
1.0,56.0,2011-07-15,2163.570000004622
1.0,56.0,2011-07-22,1487.480000004626
1.0,56.0,2011-07-29,1077.900000004617
1.0,56.0,2011-08-05,1972.2500000046227
1.0,56.0,2011-08-12,1488.230000004626
1.0,56.0,2011-08-19,1316.470000004624
1.0,56.0,2011-08-26,1153.3400000046192
1.0,58.0,2011-07-01,2780.7142857138547
1.0,58.0,2011-07-08,1090.7142857138547
1.0,58.0,2011-07-15,3300.7142857138547
1.0,58.0,2011-07-22,2101.7142857138547
1.0,58.0,2011-07-29,2561.7142857138547
1.0,58.0,2011-08-05,3570.7142857138547
1.0,58.0,2011-08-12,721.7142857138547
1.0,58.0,2011-08-19,3697.7142857138547
1.0,58.0,2011-08-26,2315.7142857138547
1.0,59.0,2011-07-01,213.38857143225948
1.0,59.0,2011-07-08,181.60857143223154
1.0,59.0,2011-07-15,-109.97142856784296
1.0,59.0,2011-07-22,-401.6014285677312
1.0,59.0,2011-07-29,-116.84142856772189
1.0,59.0,2011-08-05,23.398571432268795
1.0,59.0,2011-08-12,-198.39142856776846
1.0,59.0,2011-08-19,-102.89142856776846
1.0,59.0,2011-08-26,-0.621428567749831
1.0,60.0,2011-07-01,1319.8000000009192
1.0,60.0,2011-07-08,1291.6000000009221
1.0,60.0,2011-07-15,831.0000000009235
1.0,60.0,2011-07-22,923.8000000009191
1.0,60.0,2011-07-29,1302.2000000009207
1.0,60.0,2011-08-05,1126.2000000009207
1.0,60.0,2011-08-12,871.0000000009235
1.0,60.0,2011-08-19,1091.0000000009236
1.0,60.0,2011-08-26,897.4000000009249
1.0,67.0,2011-07-01,4606.77571429081
1.0,67.0,2011-07-08,4572.835714290866
1.0,67.0,2011-07-15,5164.735714290773
1.0,67.0,2011-07-22,4896.225714290997
1.0,67.0,2011-07-29,4523.705714290978
1.0,67.0,2011-08-05,4880.945714290736
1.0,67.0,2011-08-12,4689.815714290848
1.0,67.0,2011-08-19,4941.145714290922
1.0,67.0,2011-08-26,3930.025714290811
1.0,71.0,2011-07-01,1703.1038095259912
1.0,71.0,2011-07-08,2678.6838095260073
1.0,71.0,2011-07-15,2690.3438095259817
1.0,71.0,2011-07-22,2630.103809525991
1.0,71.0,2011-07-29,2364.1438095260282
1.0,71.0,2011-08-05,3317.103809525991
1.0,71.0,2011-08-12,2834.1238095260096
1.0,71.0,2011-08-19,2411.103809525991
1.0,71.0,2011-08-26,2656.7238095259863
1.0,72.0,2011-07-01,31491.24190474142
1.0,72.0,2011-07-08,29772.96190474209
1.0,72.0,2011-07-15,28045.17190474112
1.0,72.0,2011-07-22,28887.64190474179
1.0,72.0,2011-07-29,31355.531904742387
1.0,72.0,2011-08-05,34319.82190474149
1.0,72.0,2011-08-12,37300.271904740745
1.0,72.0,2011-08-19,40127.57190474149
1.0,72.0,2011-08-26,31939.881904742015
1.0,74.0,2011-07-01,14418.002380945129
1.0,74.0,2011-07-08,14911.73238094511
1.0,74.0,2011-07-15,13437.902380945152
1.0,74.0,2011-07-22,13833.772380945147
1.0,74.0,2011-07-29,13246.562380945184
1.0,74.0,2011-08-05,13655.542380945166
1.0,74.0,2011-08-12,11437.912380945161
1.0,74.0,2011-08-19,16232.052380945175
1.0,74.0,2011-08-26,14643.212380945091
1.0,78.0,2011-08-26,12.0
1.0,79.0,2011-07-01,37441.50571424772
1.0,79.0,2011-07-08,35015.925714247765
1.0,79.0,2011-07-15,29896.135714247725
1.0,79.0,2011-07-22,29048.655714247743
1.0,79.0,2011-07-29,28971.07571424767
1.0,79.0,2011-08-05,42919.89571424774
1.0,79.0,2011-08-12,30072.30571424765
1.0,79.0,2011-08-19,28496.885714247725
1.0,79.0,2011-08-26,28686.385714247725
1.0,80.0,2011-07-01,16046.577619061029
1.0,80.0,2011-07-08,17219.517619060975
1.0,80.0,2011-07-15,16883.247619060956
1.0,80.0,2011-07-22,16994.227619060937
1.0,80.0,2011-07-29,16389.617619060602
1.0,80.0,2011-08-05,18548.15761906064
1.0,80.0,2011-08-12,17415.82761906103
1.0,80.0,2011-08-19,16427.34761906105
1.0,80.0,2011-08-26,15959.787619060991
1.0,81.0,2011-07-01,30835.100476206157
1.0,81.0,2011-07-08,32510.49047620617
1.0,81.0,2011-07-15,29534.410476206212
1.0,81.0,2011-07-22,28920.46047620626
1.0,81.0,2011-07-29,27486.900476206203
1.0,81.0,2011-08-05,31485.70047620625
1.0,81.0,2011-08-12,30222.26047620619
1.0,81.0,2011-08-19,29456.280476206208
1.0,81.0,2011-08-26,27889.20047620625
1.0,82.0,2011-07-01,21430.166666657828
1.0,82.0,2011-07-08,21941.106666657306
1.0,82.0,2011-07-15,20966.59666665753
1.0,82.0,2011-07-22,19210.286666657008
1.0,82.0,2011-07-29,18730.06666665727
1.0,82.0,2011-08-05,21277.886666657567
1.0,82.0,2011-08-12,19762.52666665723
1.0,82.0,2011-08-19,19550.52666665723
1.0,82.0,2011-08-26,18886.556666657492
1.0,83.0,2011-07-01,5845.726190469885
1.0,83.0,2011-07-08,5624.786190469887
1.0,83.0,2011-07-15,5153.906190469882
1.0,83.0,2011-07-22,4225.316190469885
1.0,83.0,2011-07-29,3744.186190469881
1.0,83.0,2011-08-05,6473.036190469883
1.0,83.0,2011-08-12,5964.9461904698865
1.0,83.0,2011-08-19,5288.056190469887
1.0,83.0,2011-08-26,4541.386190469889
1.0,85.0,2011-07-01,2667.553809529237
1.0,85.0,2011-07-08,3664.6738095293485
1.0,85.0,2011-07-15,2452.443809529367
1.0,85.0,2011-07-22,3208.1638095293392
1.0,85.0,2011-07-29,2474.3838095293113
1.0,85.0,2011-08-05,3368.033809529218
1.0,85.0,2011-08-12,2921.743809529181
1.0,85.0,2011-08-19,3267.053809529237
1.0,85.0,2011-08-26,2317.40380952933
1.0,87.0,2011-07-01,61369.69095238691
1.0,87.0,2011-07-08,52018.500952381844
1.0,87.0,2011-07-15,53575.07095238214
1.0,87.0,2011-07-22,51047.17095238363
1.0,87.0,2011-07-29,57801.39095238244
1.0,87.0,2011-08-05,65644.60095238333
1.0,87.0,2011-08-12,51341.67095238363
1.0,87.0,2011-08-19,54030.82095238214
1.0,87.0,2011-08-26,52801.49095238393
1.0,90.0,2011-07-01,84021.88047609513
1.0,90.0,2011-07-08,82833.80047609506
1.0,90.0,2011-07-15,77353.36047609558
1.0,90.0,2011-07-22,76626.81047609483
1.0,90.0,2011-07-29,75045.30047609506
1.0,90.0,2011-08-05,84260.02047609573
1.0,90.0,2011-08-12,82027.7104760952
1.0,90.0,2011-08-19,77867.02047609573
1.0,90.0,2011-08-26,74691.93047609588
1.0,91.0,2011-07-01,63235.550000080875
1.0,91.0,2011-07-08,71776.69000008055
1.0,91.0,2011-07-15,70089.75000008107
1.0,91.0,2011-07-22,63629.23000008058
1.0,91.0,2011-07-29,60666.78000008132
1.0,91.0,2011-08-05,72075.43000008077
1.0,91.0,2011-08-12,73259.920000081
1.0,91.0,2011-08-19,66389.21000008103
1.0,91.0,2011-08-26,60730.76000008084
1.0,92.0,2011-07-01,125526.13619061172
1.0,92.0,2011-07-08,137078.6561906122
1.0,92.0,2011-07-15,129728.25619061184
1.0,92.0,2011-07-22,118535.29619061187
1.0,92.0,2011-07-29,113201.50619061184
1.0,92.0,2011-08-05,140110.66619061198
1.0,92.0,2011-08-12,136206.81619061236
1.0,92.0,2011-08-19,123871.83619061191
1.0,92.0,2011-08-26,117584.30619061165
1.0,93.0,2011-07-01,77971.34571438369
1.0,93.0,2011-07-08,86077.3157143825
1.0,93.0,2011-07-15,73969.13571438279
1.0,93.0,2011-07-22,67228.12571438302
1.0,93.0,2011-07-29,63370.86571438323
1.0,93.0,2011-08-05,77283.73571438242
1.0,93.0,2011-08-12,81468.86571438324
1.0,93.0,2011-08-19,69201.53571438316
1.0,93.0,2011-08-26,63456.8357143839
1.0,94.0,2011-07-01,67656.00380955813
1.0,94.0,2011-07-08,69789.37380955917
1.0,94.0,2011-07-15,65084.863809559385
1.0,94.0,2011-07-22,62985.44380955946
1.0,94.0,2011-07-29,62688.10380955961
1.0,94.0,2011-08-05,70716.49380955835
1.0,94.0,2011-08-12,70885.60380955962
1.0,94.0,2011-08-19,67551.62380955917
1.0,94.0,2011-08-26,65657.49380955835
1.0,95.0,2011-07-01,128301.67333331765
1.0,95.0,2011-07-08,129721.43333331836
1.0,95.0,2011-07-15,124866.96333331862
1.0,95.0,2011-07-22,119736.5833333178
1.0,95.0,2011-07-29,112261.80333331847
1.0,95.0,2011-08-05,134609.19333331814
